Date,Open,High,Low,Close,Adj Close,Volume
11/28/2011,19180,19640,19160,19560,15308.57129,15724000
11/29/2011,19800,20100,19720,20100,15731.19824,27588450
11/30/2011,20000,20200,19920,20080,15715.54688,19579400
12/1/2011,20700,21600,20580,21480,16811.25586,34717150
12/2/2011,21220,21420,20800,21000,16435.57813,21917950
12/5/2011,21380,21460,21160,21320,16686.03125,14848100
12/6/2011,21140,21400,20820,20880,16341.66113,14528550
12/7/2011,21000,21360,20820,21120,16529.50391,19746900
12/8/2011,21140,21660,20920,21280,16654.7207,25893000
12/9/2011,20980,21480,20740,21060,16482.53711,13804200
12/12/2011,21260,21680,21200,21680,16967.7832,12163550
12/13/2011,21480,21500,21000,21000,16435.57813,13210000
12/14/2011,20680,20900,20500,20800,16279.05664,21064350
12/15/2011,20580,20720,20300,20300,15887.7334,16963000
12/16/2011,20420,20900,20400,20900,16357.32129,12263200
12/19/2011,20900,20900,19680,20140,15762.50781,20485300
12/20/2011,20160,20580,20140,20240,15840.77344,13750300
12/21/2011,20700,21140,20620,21140,16545.1543,20402950
12/22/2011,20900,21060,20820,21040,16466.88867,10634550
12/23/2011,21120,21480,21120,21360,16717.33789,12299050
12/26/2011,21340,21500,21320,21320,16686.03125,6216250
12/27/2011,21360,21600,21060,21460,16795.60352,11133650
12/28/2011,21460,21460,21200,21220,16685.51758,11023850
12/29/2011,21240,21540,21140,21160,16638.33594,10923900
1/2/2012,21400,21600,21300,21600,16984.31641,13151350
1/3/2012,21860,22100,21840,22100,17377.47461,16927750
1/4/2012,22100,22200,21500,21600,16984.31641,17103700
1/5/2012,21460,21580,21100,21100,16591.16602,17298400
1/6/2012,21120,21320,20600,20800,16355.26856,18816250
1/9/2012,20800,20820,20300,20320,15977.83789,19283000
1/10/2012,20420,20720,20420,20520,16135.09961,20414800
1/11/2012,20340,20480,20280,20420,16056.47363,19110150
1/12/2012,20320,20580,20220,20560,16166.55762,18511000
1/13/2012,20560,21000,20520,20920,16449.62109,14630750
1/16/2012,20800,20800,20400,20600,16198.00781,11614950
1/17/2012,20820,20960,20480,20720,16292.36621,17084400
1/18/2012,21020,21040,20440,20600,16198.00781,15359650
1/19/2012,20760,21440,20740,21440,16858.50977,22385800
1/20/2012,21800,22100,21520,22100,17377.47461,25550800
1/25/2012,21840,22500,21840,22280,17519.00391,22751300
1/26/2012,22320,22420,21880,22260,17503.28516,17655150
1/27/2012,22400,22500,22220,22500,17691.99609,12741200
1/30/2012,22580,22600,22180,22300,17534.73438,16354450
1/31/2012,22100,22400,21780,22140,17408.92578,21731350
2/1/2012,22140,22140,21560,21580,16968.5918,22849650
2/2/2012,21720,22080,21360,21600,16984.31641,22402650
2/3/2012,21420,21680,21120,21320,16764.14453,17801400
2/6/2012,21680,21820,21320,21480,16889.95898,15837500
2/7/2012,21540,21920,21460,21860,17188.75781,11921950
2/8/2012,21980,22000,21680,21840,17173.03516,11809400
2/9/2012,21740,21800,21200,21680,17047.22266,24005850
2/10/2012,21680,21680,21220,21240,16701.23438,18579100
2/13/2012,21380,21780,21340,21660,17031.49219,16017250
